Unnamed: 0,File,sep= Submitting Device,Device User_x,Form Completed_x,Upload Completed_x,Submission ID_x,Submission ID generated by device_x,tree_id,Tree Barcode - 树条码 : timestamp,Tree Barcode - 树条码 : geostamp,Tree Status - 树状态 : Tree Vitality Score Guide - 树活力评分指南,Tree Status - 树状态 : Tree Vitality Score - 树活力评分,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : timestamp,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : geostamp,Tree Status - 树状态 : Tree Status Image - 树状态图像,Tree Status - 树状态 : Tree Symptom  -  树症状,Tree Status - 树状态 : Twig symptom - 树枝症状,Tree Status - 树状态 : Twig Vitality Score - 树活力评分,Tree Status - 树状态 : Branch symptom - 分支症状,Tree Status - 树状态 : Branch Vitality Score - 树活力评分,Tree Status - 树状态 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Trunk Vitality Score - 树活力评分,Tree Status - 树状态 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Leaves Vitality Score - 树活力评分,Tree Status - 树状态 : Bark symptom - 树皮症状,Tree Status - 树状态 : Bark Vitality Score - 树活力评分,Tree Status - 树状态 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Sap sucker symptom - 啄木鸟啄食症状,Tree Status - 树状态 : Other damage - 其他损坏,Tree Status - 树状态 : Tree images -  树 图片 : Tree Status image  - 树状态和损坏图像,Tree Status - 树状态 : Tree images -  树 图片 : Twig symptom - 树枝症状,Tree Status - 树状态 : Tree images -  树 图片 :  Branch symptom - 分支症状,Tree Status - 树状态 : Tree images -  树 图片 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Tree images -  树 图片 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Tree images -  树 图片 : Bark symptom - 树皮症状,Tree Status - 树状态 : Tree images -  树 图片 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Tree images -  树 图片 : Sap sucker symptom - 吸液器症状,Tree Status - 树状态 : Tree images -  树 图片 : Other damage - 其他损坏,Tree Status - 树状态 : Tree Status Notes - 树状态说明,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : timestamp,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : geostamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : timestamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : geostamp,Beetle Observation - 甲虫观察 : Beetle Genus - 甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 3,Beetle Observation - 甲虫观察 : Beetle Subfamily - 亚科/种类,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 4,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 5,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 6,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 7,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : timestamp,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : geostamp,Beetle Observation - 甲虫观察 : Beetle Image - 甲虫图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle evidence images - 甲虫证据图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle Notes -  笔记,Beetle Observation - 甲虫观察 : Beetle code ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : timestamp,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : timestamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : geostamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : timestamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_Index_value,Beetle Observation - 甲虫观察 : Time_of_recording,Beetle Observation - 甲虫观察 : Time_of_recording : timestamp,Notes -  笔记_x,Submitting Device,Device User_y,Form Completed_y,Upload Completed_y,Submission ID_y,Submission ID generated by device_y,Barcode and Picture - 条码和图片 : Tree Barcode - 树条码 : timestamp,Barcode and Picture - 条码和图片 : Tree Barcode - 树条码 : geostamp,Barcode and Picture - 条码和图片 : Tree Image - 树图像,Barcode and Picture - 条码和图片 : Tree Image - 树图像 : timestamp,Barcode and Picture - 条码和图片 : Tree Image - 树图像 : geostamp,Tree Details - 树详细信息 : Site - 地点,Tree Details - 树详细信息 : Site - 地点 : timestamp,Tree Details - 树详细信息 : Site - 地点 : geostamp,Tree Details - 树详细信息 : Tree species -  树种,Tree Details - 树详细信息 : Tree species -  树种 : timestamp,Tree Details - 树详细信息 : Tree species -  树种 : geostamp,Tree Details - 树详细信息 : New Tree Species - 添加新树种,Tree Details - 树详细信息 : Stressor - 压力源,Tree Details - 树详细信息 : Stressor - 压力源 : timestamp,Tree Details - 树详细信息 : Stressor - 压力源 : geostamp,Notes -  笔记_y,Notes -  笔记 : timestamp,Notes -  笔记 : geostamp,tree_vitality,tree_species,beetle_taxonomy
1834,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:31:02 +08:00,2022-07-28 10:35:04 +00:00,72785673,eb9fd732-e89b-4647-be7d-648f4a87246f,14798328,2022-07-28 18:30:46,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ecc67b80-f08e-013a-9da2-261968540941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:49:56 +08:00,2022-07-25 22:50:03 +00:00,72706953.0,7d6f8221-ed80-4ced-a4d2-7259f8d19dc2,2022-07-26 06:49:35,,http://app.devicemagic.com/organizations/261690/stored_files/v2/1d333dd0-ee9a-013a-4bd1-0ab337350dcd,2022-07-26 06:49:44,,China:  Fu'an - 福安,2022-07-26 06:49:48,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:49:51,,,None - 没有任何,2022-07-26 06:49:53,,,,,4,Loblolly pine,
1835,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:30:39 +08:00,2022-07-28 10:35:04 +00:00,72785674,aae20f11-427a-4af1-a25e-7e58e8b1ef3d,14798329,2022-07-28 18:30:23,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ebee8500-f08e-013a-2727-5a61656cee88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:51:15 +08:00,2022-07-25 22:51:23 +00:00,72706970.0,362c73c1-78bc-4b08-b970-080f61866b8e,2022-07-26 06:50:54,,http://app.devicemagic.com/organizations/261690/stored_files/v2/4ce2c590-ee9a-013a-498d-16f468ce87bc,2022-07-26 06:51:03,,China:  Fu'an - 福安,2022-07-26 06:51:07,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:51:10,,,None - 没有任何,2022-07-26 06:51:12,,,,,4,Loblolly pine,
1836,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:31:23 +08:00,2022-07-28 10:35:05 +00:00,72785675,1899798d-1135-4ae4-bee3-968e3ff3ae21,14798327,2022-07-28 18:31:07,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/eb457360-f08e-013a-2dae-4a3b23df734a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:54:04 +08:00,2022-07-25 22:54:10 +00:00,72707012.0,336e21a8-cec0-4d43-af0b-40549debf9e6,2022-07-26 06:53:51,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b152a880-ee9a-013a-498d-16f468ce87bc,2022-07-26 06:53:39,,China:  Fu'an - 福安,2022-07-26 06:53:56,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:53:59,,,None - 没有任何,2022-07-26 06:54:01,,,,,4,Loblolly pine,
1837,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:31:41 +08:00,2022-07-28 10:35:05 +00:00,72785677,28621008-0157-4bc5-b381-2cccce44f27d,14798326,2022-07-28 18:31:26,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/eae06250-f08e-013a-6d8b-1e49adce7eb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:48:06 +08:00,2022-07-25 22:48:13 +00:00,72706919.0,8717a24f-854d-497b-824e-491c3583a2f0,2022-07-26 06:47:38,,http://app.devicemagic.com/organizations/261690/stored_files/v2/dae93fe0-ee99-013a-ec88-028ce9837c11,2022-07-26 06:47:50,,China:  Fu'an - 福安,2022-07-26 06:47:54,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:48:01,,,None - 没有任何,2022-07-26 06:48:04,,,,,4,Loblolly pine,
1838,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:32:05 +08:00,2022-07-28 10:35:08 +00:00,72785679,3f051d44-355e-4e4c-a956-a514929a943b,14798325,2022-07-28 18:31:50,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ed0bfe20-f08e-013a-fef2-3ee6a83dd069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:46:52 +08:00,2022-07-25 22:46:58 +00:00,72706911.0,67797731-94d9-4c46-89f6-2e9750cffc13,2022-07-26 06:46:30,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b05b11b0-ee99-013a-23cd-022bffabfe5a,2022-07-26 06:46:40,,China:  Fu'an - 福安,2022-07-26 06:46:45,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:46:47,,,None - 没有任何,2022-07-26 06:46:49,,,,,4,Loblolly pine,
1839,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:33:50 +08:00,2022-07-28 10:35:11 +00:00,72785682,4cc5e98d-fa0d-477d-95cc-9fe4eee936f4,14798321,2022-07-28 18:33:34,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/eee5e6f0-f08e-013a-f476-66577fa1bdf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:31:00 +08:00,2022-07-25 22:31:10 +00:00,72706690.0,600ea5a9-1219-4a24-adbc-5338c44ba350,2022-07-26 06:30:06,,http://app.devicemagic.com/organizations/261690/stored_files/v2/7a8d7280-ee97-013a-4745-56ad22468029,2022-07-26 06:30:17,,China:  Fu'an - 福安,2022-07-26 06:30:21,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:30:55,,,None - 没有任何,2022-07-26 06:30:57,,,,,4,Loblolly pine,
1840,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:34:33 +08:00,2022-07-28 10:35:11 +00:00,72785683,9dd052ea-cf80-45be-81fb-b44f46304886,14798322,2022-07-28 18:34:06,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f02573d0-f08e-013a-bf77-16ae8921c77f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:37:50 +08:00,2022-07-25 22:38:02 +00:00,72706788.0,4dfd6609-0a55-4b65-8b9f-1a940baeb195,2022-07-26 06:37:27,,http://app.devicemagic.com/organizations/261690/stored_files/v2/71321510-ee98-013a-429e-26aaac9be053,2022-07-26 06:37:38,,China:  Fu'an - 福安,2022-07-26 06:37:41,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:37:45,,,None - 没有任何,2022-07-26 06:37:47,,,,,4,Loblolly pine,
1841,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:30:19 +08:00,2022-07-28 10:35:12 +00:00,72785685,1fda7a93-17eb-431f-9f52-453788d47672,14798330,2022-07-28 18:29:38,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ef180db0-f08e-013a-4b39-62ad26986eb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:52:25 +08:00,2022-07-25 22:52:31 +00:00,72706989.0,6dd14f7a-0593-449f-8713-53f5b04bde4f,2022-07-26 06:52:04,,http://app.devicemagic.com/organizations/261690/stored_files/v2/773a98f0-ee9a-013a-498d-16f468ce87bc,2022-07-26 06:52:13,,China:  Fu'an - 福安,2022-07-26 06:52:16,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:52:19,,,None - 没有任何,2022-07-26 06:52:22,,,,,4,Loblolly pine,
1842,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:35:04 +08:00,2022-07-28 10:35:13 +00:00,72785686,a065d91d-f415-40bd-9e8c-3bac8c81efbf,14798323,2022-07-28 18:34:47,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f06c74f0-f08e-013a-2dae-4a3b23df734a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:44:00 +08:00,2022-07-25 22:44:06 +00:00,72706865.0,9c78e501-f14d-43df-bc43-ca48a81b768a,2022-07-26 06:43:37,,http://app.devicemagic.com/organizations/261690/stored_files/v2/474a85f0-ee99-013a-4bd1-0ab337350dcd,2022-07-26 06:43:48,,China:  Fu'an - 福安,2022-07-26 06:43:52,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:43:55,,,None - 没有任何,2022-07-26 06:43:57,,,,,4,Loblolly pine,
1843,Tree Surveying Form - 树木测量表 (6).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-28 18:35:39 +08:00,2022-07-28 10:35:45 +00:00,72785701,963ca34d-2df1-4c12-a088-99c13c3cb74f,14798324,2022-07-28 18:35:18,,,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/049c3190-f08f-013a-f84c-4adc08bb3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-26 06:45:24 +08:00,2022-07-25 22:45:40 +00:00,72706889.0,ceebeca2-f7d6-4373-8220-5889f325be31,2022-07-26 06:45:03,,http://app.devicemagic.com/organizations/261690/stored_files/v2/80e3dcb0-ee99-013a-c7b4-065e338f691f,2022-07-26 06:45:13,,China:  Fu'an - 福安,2022-07-26 06:45:16,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-26 06:45:19,,,None - 没有任何,2022-07-26 06:45:21,,,,,4,Loblolly pine,
1844,Tree Surveying Form - 树木测量表 (6).csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-07-28 08:49:40 -04:00,2022-07-28 12:50:02 +00:00,72789973,339529DB-3191-4AA8-AFE5-ECDF15A32751,14035077,2022-07-28 08:47:23,"lat=29.719145, long=-82.413180, alt=46.068540, hAccuracy=103.191491, vAccuracy=99.103707, timestamp=2022-07-28T12:47:22Z",,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/cc4f04f0-f0a1-013a-2f83-4afb99dfca28,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ce0be350-f0a1-013a-2f83-4afb99dfca28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-05-26 10:25:16 -04:00,2022-05-26 14:25:38 +00:00,70846154.0,8E754BB4-DADA-48A0-B770-3D0EFAD9ED62,2022-05-26 10:24:46,"lat=29.719184, long=-82.413270, alt=55.639425, hAccuracy=13.275143, vAccuracy=16.548806, timestamp=2022-05-26T14:24:46Z",http://app.devicemagic.com/organizations/261690/stored_files/v2/b5389690-bf2d-013a-bb3f-7ea36f3bf3bf,2022-05-26 10:25:00,"lat=29.719243, long=-82.413238, alt=58.850955, hAccuracy=4.834992, vAccuracy=3.232243, timestamp=2022-05-26T14:25:00Z",USA: Gainesville - 盖恩斯维尔,2022-05-26 10:25:04,"lat=29.719241, long=-82.413226, alt=58.397576, hAccuracy=4.839809, vAccuracy=3.225025, timestamp=2022-05-26T14:25:04Z",Chinese white pine - 华山松 - Pinus armandii,2022-05-26 10:25:08,"lat=29.719241, long=-82.413226, alt=58.397576, hAccuracy=4.790333, vAccuracy=3.298068, timestamp=2022-05-26T14:25:07Z",,None - 没有任何,2022-05-26 10:25:09,"lat=29.719241, long=-82.413226, alt=58.397576, hAccuracy=4.783819, vAccuracy=3.307509, timestamp=2022-05-26T14:25:09Z",,,,9,Chinese white pine,
1845,Tree Surveying Form - 树木测量表 (6).csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-07-28 08:49:40 -04:00,2022-07-28 12:50:02 +00:00,72789973,339529DB-3191-4AA8-AFE5-ECDF15A32751,14035077,2022-07-28 08:47:23,"lat=29.719145, long=-82.413180, alt=46.068540, hAccuracy=103.191491, vAccuracy=99.103707, timestamp=2022-07-28T12:47:22Z",,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/cc4f04f0-f0a1-013a-2f83-4afb99dfca28,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ce0be350-f0a1-013a-2f83-4afb99dfca28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-05-19 11:24:25 -04:00,2022-05-19 15:30:47 +00:00,70617083.0,6C664513-E38D-4BBE-828C-FD85843FCE4C,2022-05-19 11:23:33,"lat=29.719163, long=-82.413196, alt=54.895000, hAccuracy=12.309794, vAccuracy=16.190854, timestamp=2022-05-19T15:23:33Z",http://app.devicemagic.com/organizations/261690/stored_files/v2/a874bbb0-b9b6-013a-1305-1e94e4b495b6,2022-05-19 11:23:47,"lat=29.719182, long=-82.413192, alt=54.654289, hAccuracy=9.182948, vAccuracy=14.291675, timestamp=2022-05-19T15:23:47Z",USA: Gainesville - 盖恩斯维尔,2022-05-19 11:23:52,"lat=29.719163, long=-82.413210, alt=54.454590, hAccuracy=7.546044, vAccuracy=13.242499, timestamp=2022-05-19T15:23:51Z",Chinese white pine - 华山松 - Pinus armandii,2022-05-19 11:24:03,"lat=29.719141, long=-82.413227, alt=52.458037, hAccuracy=4.698315, vAccuracy=3.427881, timestamp=2022-05-19T15:24:02Z",,None - 没有任何,2022-05-19 11:24:06,"lat=29.719161, long=-82.413226, alt=52.426372, hAccuracy=4.705861, vAccuracy=3.417515, timestamp=2022-05-19T15:24:05Z",,,,9,Chinese white pine,
1846,Tree Surveying Form - 树木测量表 (6).csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-07-28 08:52:24 -04:00,2022-07-28 12:52:52 +00:00,72790062,6A96BE8A-9464-4756-BBE3-2575A4042F2D,14035073,2022-07-28 08:50:15,"lat=29.719167, long=-82.413250, alt=55.194394, hAccuracy=25.544323, vAccuracy=12.238657, timestamp=2022-07-28T12:50:14Z",,3 - Probably dying - 可能正在死亡,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/2c2ed640-f0a2-013a-6822-7e49fd57e048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-05-26 10:30:52 -04:00,2022-05-26 14:31:03 +00:00,70846404.0,A3267C48-3FC1-41D2-990F-230E4C8BA23D,2022-05-26 10:30:31,"lat=29.721657, long=-82.433201, alt=56.165680, hAccuracy=2812.000000, vAccuracy=9.418473, timestamp=2022-05-26T14:30:27Z",http://app.devicemagic.com/organizations/261690/stored_files/v2/84a94ab0-bf2e-013a-801c-62e39c7937eb,2022-05-26 10:30:39,"lat=29.719126, long=-82.413297, alt=55.461829, hAccuracy=10.408500, vAccuracy=12.408182, timestamp=2022-05-26T14:30:38Z",USA: Gainesville - 盖恩斯维尔,2022-05-26 10:30:43,"lat=29.719142, long=-82.413296, alt=55.652174, hAccuracy=8.589323, vAccuracy=11.967859, timestamp=2022-05-26T14:30:42Z",Sawtooth oak - 麻栎 - Quercus acutissima,2022-05-26 10:30:47,"lat=29.719172, long=-82.413336, alt=56.370222, hAccuracy=10.208452, vAccuracy=15.921895, timestamp=2022-05-26T14:30:47Z",,None - 没有任何,2022-05-26 10:30:48,"lat=29.719170, long=-82.413346, alt=56.541367, hAccuracy=9.484006, vAccuracy=15.220798, timestamp=2022-05-26T14:30:48Z",,,,3,Sawtooth oak,
1847,Tree Surveying Form - 树木测量表 (6).csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-07-28 08:52:24 -04:00,2022-07-28 12:52:52 +00:00,72790062,6A96BE8A-9464-4756-BBE3-2575A4042F2D,14035073,2022-07-28 08:50:15,"lat=29.719167, long=-82.413250, alt=55.194394, hAccuracy=25.544323, vAccuracy=12.238657, timestamp=2022-07-28T12:50:14Z",,3 - Probably dying - 可能正在死亡,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/2c2ed640-f0a2-013a-6822-7e49fd57e048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-05-19 11:49:47 -04:00,2022-05-19 15:51:06 +00:00,70617778.0,B898C209-97EF-40C6-8926-45A07FCA8E32,2022-05-19 11:49:18,"lat=29.719191, long=-82.413309, alt=54.211326, hAccuracy=10.005399, vAccuracy=11.544654, timestamp=2022-05-19T15:49:18Z",http://app.devicemagic.com/organizations/261690/stored_files/v2/7e16ab50-b9b9-013a-1290-5a751ea92df4,2022-05-19 11:49:34,"lat=29.719170, long=-82.413298, alt=54.224030, hAccuracy=6.493946, vAccuracy=10.819994, timestamp=2022-05-19T15:49:34Z",USA: Gainesville - 盖恩斯维尔,2022-05-19 11:49:39,"lat=29.719152, long=-82.413314, alt=54.287596, hAccuracy=6.435108, vAccuracy=11.357095, timestamp=2022-05-19T15:49:39Z",Sawtooth oak - 麻栎 - Quercus acutissima,2022-05-19 11:49:42,"lat=29.719157, long=-82.413320, alt=54.030254, hAccuracy=4.753577, vAccuracy=3.350827, timestamp=2022-05-19T15:49:42Z",,None - 没有任何,2022-05-19 11:49:44,"lat=29.719163, long=-82.413324, alt=53.920066, hAccuracy=4.760402, vAccuracy=3.341124, timestamp=2022-05-19T15:49:44Z",,,,3,Sawtooth oak,
